state,year,gender,offense,count
AL,2018,male,motor-vehcile-theft,784
AL,2018,male,murder,246
AL,2018,male,offense-against-family,311
AL,2018,male,prostitution-prostitution,86
AL,2018,male,rape,312
AL,2018,male,robbery,936
AL,2018,male,sex-offenses,495
AL,2018,male,simple-assault,10855
AL,2018,male,stolen-property,1810
AL,2018,male,vagrancy,30
AL,2018,male,vandalism,931
AL,2018,male,weapons,1734
AR,2010,female,aggravated-assault,762
AR,2010,female,arson,5
AR,2010,female,burglary,327
AR,2010,female,curfew,233
AR,2010,female,disorderly-conduct,1195
AR,2010,female,drug-grand-total,2888
AR,2010,female,drunkenness,1795
AR,2010,female,dui,2252
AR,2010,female,embezzlement,32
AR,2010,female,forgery,375
AR,2010,female,fraud,2130
AR,2010,female,gambling-total,6
AR,2010,female,larceny,5210
AR,2010,female,liqour-laws,573
AR,2010,female,motor-vehcile-theft,57
AR,2010,female,murder,12
AR,2010,female,offense-against-family,58
AR,2010,female,prostitution,192
AR,2010,female,rape,1
AR,2010,female,robbery,98
AR,2010,female,runaway,177
AR,2010,female,sex-offenses,9
AR,2010,female,simple-assault,3081
AR,2010,female,stolen-property,230
AR,2010,female,vagrancy,150
AR,2010,female,vandalism,326
AR,2010,female,weapons,86
AR,2010,male,aggravated-assault,2557
AR,2010,male,arson,58
AR,2010,male,burglary,2349
AR,2010,male,curfew,628
AR,2010,male,disorderly-conduct,2290
AR,2010,male,drug-grand-total,10085
AR,2010,male,drunkenness,7746
AR,2010,male,dui,8056
AR,2010,male,embezzlement,24
AR,2010,male,forgery,504
AR,2010,male,fraud,1995
AR,2010,male,gambling-total,20
AR,2010,male,larceny,6220
AR,2010,male,liqour-laws,2108
AR,2010,male,motor-vehcile-theft,288
AR,2010,male,murder,70
AR,2010,male,offense-against-family,90
AR,2010,male,prostitution,111
AR,2010,male,rape,210
AR,2010,male,robbery,443
AR,2010,male,runaway,110
AR,2010,male,sex-offenses,196
AR,2010,male,simple-assault,8603
AR,2010,male,stolen-property,851
AR,2010,male,vagrancy,527
AR,2010,male,vandalism,1232
AR,2010,male,weapons,986
AR,2011,female,aggravated-assault,764
AR,2011,female,arson,5
AR,2011,female,burglary,288
AR,2011,female,curfew,151
AR,2011,female,disorderly-conduct,1119
AR,2011,female,drug-grand-total,2540
AR,2011,female,drunkenness,1713
AR,2011,female,dui,2254
AR,2011,female,embezzlement,17
AR,2011,female,forgery,300
AR,2011,female,fraud,1254
AR,2011,female,gambling-total,9
AR,2011,female,larceny,5789
AR,2011,female,liqour-laws,622
AR,2011,female,motor-vehcile-theft,46
AR,2011,female,murder,13
AR,2011,female,offense-against-family,99
AR,2011,female,prostitution,134
AR,2011,female,rape,4
AR,2011,female,robbery,73
AR,2011,female,runaway,188
AR,2011,female,sex-offenses,9
AR,2011,female,simple-assault,3110
AR,2011,female,stolen-property,221
AR,2011,female,vagrancy,103
AR,2011,female,vandalism,310
AR,2011,female,weapons,101
AR,2011,male,aggravated-assault,2602
AR,2011,male,arson,63
AR,2011,male,burglary,2622
AR,2011,male,curfew,410
AR,2011,male,disorderly-conduct,2395
AR,2011,male,drug-grand-total,8527
AR,2011,male,drunkenness,7455
AR,2011,male,dui,7521
AR,2011,male,embezzlement,21
AR,2011,male,forgery,477
AR,2011,male,fraud,1210
AR,2011,male,gambling-total,19
AR,2011,male,larceny,7610
AR,2011,male,liqour-laws,1991
AR,2011,male,motor-vehcile-theft,311
AR,2011,male,murder,66
AR,2011,male,offense-against-family,150
AR,2011,male,prostitution,40
AR,2011,male,rape,182
AR,2011,male,robbery,475
AR,2011,male,runaway,127
AR,2011,male,sex-offenses,175
AR,2011,male,simple-assault,8696
AR,2011,male,stolen-property,796
AR,2011,male,vagrancy,507
AR,2011,male,vandalism,1175
AR,2011,male,weapons,1082
AR,2012,female,aggravated-assault,843
AR,2012,female,arson,11
AR,2012,female,burglary,311
AR,2012,female,curfew,71
AR,2012,female,disorderly-conduct,1250
AR,2012,female,drug-grand-total,2612
AR,2012,female,drunkenness,1796
AR,2012,female,dui,2247
AR,2012,female,embezzlement,22
AR,2012,female,forgery,356
AR,2012,female,fraud,966
AR,2012,female,gambling-total,8
AR,2012,female,larceny,6100
AR,2012,female,liqour-laws,676
AR,2012,female,motor-vehcile-theft,57
AR,2012,female,murder,19
AR,2012,female,offense-against-family,101
AR,2012,female,prostitution,175
AR,2012,female,rape,3
AR,2012,female,robbery,65
AR,2012,female,runaway,181
AR,2012,female,sex-offenses,8
AR,2012,female,simple-assault,3301
AR,2012,female,stolen-property,235
AR,2012,female,vagrancy,88
AR,2012,female,vandalism,329
AR,2012,female,weapons,110
AR,2012,male,aggravated-assault,2590
AR,2012,male,arson,42
AR,2012,male,burglary,2590
AR,2012,male,curfew,225
AR,2012,male,disorderly-conduct,2252
AR,2012,male,drug-grand-total,8850
AR,2012,male,drunkenness,7831
AR,2012,male,dui,7334
AR,2012,male,embezzlement,24
AR,2012,male,forgery,485
AR,2012,male,fraud,966
AR,2012,male,gambling-total,21
AR,2012,male,larceny,7810
AR,2012,male,liqour-laws,1968
AR,2012,male,motor-vehcile-theft,320
AR,2012,male,murder,102
AR,2012,male,offense-against-family,159
AR,2012,male,prostitution,80
AR,2012,male,rape,180
AR,2012,male,robbery,574
AR,2012,male,runaway,138
AR,2012,male,sex-offenses,190
AR,2012,male,simple-assault,8984
AR,2012,male,stolen-property,843
AR,2012,male,vagrancy,437
AR,2012,male,vandalism,1181
AR,2012,male,weapons,1084
AR,2013,female,aggravated-assault,703
AR,2013,female,arson,15
AR,2013,female,burglary,328
AR,2013,female,curfew,65
AR,2013,female,disorderly-conduct,1137
AR,2013,female,drug-grand-total,2692
AR,2013,female,drunkenness,1675
AR,2013,female,dui,1829
AR,2013,female,embezzlement,12
AR,2013,female,forgery,352
AR,2013,female,fraud,787
AR,2013,female,gambling-total,16
AR,2013,female,larceny,6171
AR,2013,female,liqour-laws,634
AR,2013,female,motor-vehcile-theft,54
AR,2013,female,murder,9
AR,2013,female,offense-against-family,113
AR,2013,female,prostitution,125
AR,2013,female,rape,7
AR,2013,female,robbery,102
AR,2013,female,runaway,113
AR,2013,female,sex-offenses,11
AR,2013,female,simple-assault,3096
AR,2013,female,stolen-property,225
AR,2013,female,vagrancy,91
AR,2013,female,vandalism,277
AR,2013,female,weapons,95
AR,2013,male,aggravated-assault,2382
AR,2013,male,arson,42
AR,2013,male,burglary,2438
AR,2013,male,curfew,178
AR,2013,male,disorderly-conduct,2171
AR,2013,male,drug-grand-total,8785
AR,2013,male,drunkenness,6997
AR,2013,male,dui,6051
AR,2013,male,embezzlement,15
AR,2013,male,forgery,460
AR,2013,male,fraud,799
AR,2013,male,gambling-total,23
AR,2013,male,larceny,7387
AR,2013,male,liqour-laws,1736
AR,2013,male,motor-vehcile-theft,314
AR,2013,male,murder,85
AR,2013,male,offense-against-family,201
AR,2013,male,prostitution,73
AR,2013,male,rape,235
AR,2013,male,robbery,550
AR,2013,male,runaway,125
AR,2013,male,sex-offenses,151
AR,2013,male,simple-assault,8000
AR,2013,male,stolen-property,799
AR,2013,male,vagrancy,474
AR,2013,male,vandalism,1041
AR,2013,male,weapons,914
AR,2014,female,aggravated-assault,712
AR,2014,female,arson,7
AR,2014,female,burglary,325
AR,2014,female,curfew,40
AR,2014,female,disorderly-conduct,866
AR,2014,female,drug-grand-total,2786
AR,2014,female,drunkenness,1257
AR,2014,female,dui,1720
AR,2014,female,embezzlement,25
AR,2014,female,forgery,293
AR,2014,female,fraud,607
AR,2014,female,gambling-total,2
AR,2014,female,larceny,6002
AR,2014,female,liqour-laws,481
AR,2014,female,motor-vehcile-theft,59
AR,2014,female,murder,15
AR,2014,female,offense-against-family,123
AR,2014,female,prostitution,167
AR,2014,female,rape,9
AR,2014,female,robbery,105
AR,2014,female,runaway,149
AR,2014,female,sex-offenses,10
AR,2014,female,simple-assault,3166
AR,2014,female,stolen-property,266
AR,2014,female,vagrancy,105
AR,2014,female,vandalism,298
AR,2014,female,weapons,98
AR,2014,male,aggravated-assault,2428
AR,2014,male,arson,43
AR,2014,male,burglary,1872
AR,2014,male,curfew,164
AR,2014,male,disorderly-conduct,1660
AR,2014,male,drug-grand-total,8748
AR,2014,male,drunkenness,4760
AR,2014,male,dui,5350
AR,2014,male,embezzlement,19
AR,2014,male,forgery,461
AR,2014,male,fraud,681
AR,2014,male,gambling-total,6
AR,2014,male,larceny,7087
AR,2014,male,liqour-laws,1455
AR,2014,male,motor-vehcile-theft,361
AR,2014,male,murder,73
AR,2014,male,offense-against-family,155
AR,2014,male,prostitution,55
AR,2014,male,rape,240
AR,2014,male,robbery,489
AR,2014,male,runaway,123
AR,2014,male,sex-offenses,115
AR,2014,male,simple-assault,7640
AR,2014,male,stolen-property,894
AR,2014,male,vagrancy,439
AR,2014,male,vandalism,988
AR,2014,male,weapons,817
AR,2015,female,aggravated-assault,852
AR,2015,female,arson,19
AR,2015,female,burglary,309
AR,2015,female,curfew,78
AR,2015,female,disorderly-conduct,871
AR,2015,female,drug-grand-total,3527
AR,2015,female,drunkenness,1565
AR,2015,female,dui,1752
AR,2015,female,embezzlement,26
AR,2015,female,forgery,276
AR,2015,female,fraud,571
AR,2015,female,gambling-total,1
AR,2015,female,larceny,6523
AR,2015,female,liqour-laws,553
AR,2015,female,motor-vehcile-theft,82
AR,2015,female,murder,21
AR,2015,female,offense-against-family,102
AR,2015,female,prostitution,121
AR,2015,female,rape,5
AR,2015,female,robbery,96
AR,2015,female,runaway,211
AR,2015,female,sex-offenses,9
AR,2015,female,simple-assault,3349
AR,2015,female,stolen-property,274
AR,2015,female,vagrancy,135
AR,2015,female,vandalism,310
AR,2015,female,weapons,93
AR,2015,male,aggravated-assault,2868
AR,2015,male,arson,55
AR,2015,male,burglary,1724
AR,2015,male,curfew,235
AR,2015,male,disorderly-conduct,1521
AR,2015,male,drug-grand-total,9374
AR,2015,male,drunkenness,5537
AR,2015,male,dui,5376
AR,2015,male,embezzlement,29
AR,2015,male,forgery,432
AR,2015,male,fraud,610
AR,2015,male,gambling-total,0
AR,2015,male,larceny,7543
AR,2015,male,liqour-laws,1422
AR,2015,male,motor-vehcile-theft,297
AR,2015,male,murder,116
AR,2015,male,offense-against-family,127
AR,2015,male,prostitution,95
AR,2015,male,rape,273
AR,2015,male,robbery,498
AR,2015,male,runaway,124
AR,2015,male,sex-offenses,129
AR,2015,male,simple-assault,8060
AR,2015,male,stolen-property,999
AR,2015,male,vagrancy,606
AR,2015,male,vandalism,1074
AR,2015,male,weapons,796
AR,2016,female,aggravated-assault,938
AR,2016,female,arson,11
AR,2016,female,burglary,346
AR,2016,female,curfew,70
AR,2016,female,disorderly-conduct,949
AR,2016,female,drug-grand-total,4450
AR,2016,female,drunkenness,1487
AR,2016,female,dui,1652
AR,2016,female,embezzlement,35
AR,2016,female,forgery,342
AR,2016,female,fraud,459
AR,2016,female,gambling-total,2
AR,2016,female,larceny,5172
AR,2016,female,liqour-laws,508
AR,2016,female,motor-vehcile-theft,104
AR,2016,female,murder,20
AR,2016,female,offense-against-family,164
AR,2016,female,prostitution,114
AR,2016,female,rape,9
AR,2016,female,robbery,82
AR,2016,female,runaway,106
AR,2016,female,sex-offenses,12
AR,2016,female,simple-assault,3589
AR,2016,female,stolen-property,335
AR,2016,female,vagrancy,174
AR,2016,female,vandalism,350
AR,2016,female,weapons,91
AR,2016,male,aggravated-assault,2991
AR,2016,male,arson,36
AR,2016,male,burglary,1891
AR,2016,male,curfew,295
AR,2016,male,disorderly-conduct,1695
AR,2016,male,drug-grand-total,11580
AR,2016,male,drunkenness,5414
AR,2016,male,dui,5165
AR,2016,male,embezzlement,29
AR,2016,male,forgery,512
AR,2016,male,fraud,675
AR,2016,male,gambling-total,6
AR,2016,male,larceny,6588
AR,2016,male,liqour-laws,1321
AR,2016,male,motor-vehcile-theft,405
AR,2016,male,murder,122
AR,2016,male,offense-against-family,200
AR,2016,male,prostitution,168
AR,2016,male,rape,289
AR,2016,male,robbery,491
AR,2016,male,runaway,96
AR,2016,male,sex-offenses,112
AR,2016,male,simple-assault,8668
AR,2016,male,stolen-property,1105
AR,2016,male,vagrancy,720
AR,2016,male,vandalism,1168
AR,2016,male,weapons,975
AR,2017,female,aggravated-assault,890
AR,2017,female,arson,7
AR,2017,female,burglary,342
AR,2017,female,curfew,90
AR,2017,female,disorderly-conduct,966
AR,2017,female,drug-grand-total,4950
AR,2017,female,drunkenness,1350
AR,2017,female,dui,1483
AR,2017,female,embezzlement,34
AR,2017,female,forgery,321
AR,2017,female,fraud,397
AR,2017,female,gambling-total,1
AR,2017,female,larceny,4137
AR,2017,female,liqour-laws,382
AR,2017,female,motor-vehcile-theft,127
AR,2017,female,murder,13
AR,2017,female,offense-against-family,142
AR,2017,female,prostitution,70
AR,2017,female,prostitution-assisting,0
AR,2017,female,prostitution-prostitution,70
AR,2017,female,rape,15
AR,2017,female,robbery,95
AR,2017,female,runaway,87
AR,2017,female,sex-offenses,4
AR,2017,female,simple-assault,3446
AR,2017,female,stolen-property,394
AR,2017,female,vagrancy,54
AR,2017,female,vandalism,389
AR,2017,female,weapons,94
AR,2017,male,aggravated-assault,2961
AR,2017,male,arson,33
AR,2017,male,burglary,1792
AR,2017,male,curfew,222
AR,2017,male,disorderly-conduct,1575
AR,2017,male,drug-grand-total,12918
AR,2017,male,drunkenness,4958
AR,2017,male,dui,4593
AR,2017,male,embezzlement,26
AR,2017,male,forgery,538
AR,2017,male,fraud,518
AR,2017,male,gambling-total,12
AR,2017,male,larceny,5831
AR,2017,male,liqour-laws,1107
AR,2017,male,motor-vehcile-theft,493
AR,2017,male,murder,126
AR,2017,male,offense-against-family,161
AR,2017,male,prostitution,102
AR,2017,male,prostitution-assisting,2
AR,2017,male,prostitution-prostitution,100
AR,2017,male,rape,287
AR,2017,male,robbery,474
AR,2017,male,runaway,75
AR,2017,male,sex-offenses,64
AR,2017,male,simple-assault,8266
AR,2017,male,stolen-property,1400
AR,2017,male,vagrancy,266
AR,2017,male,vandalism,1183
AR,2017,male,weapons,1016
AR,2018,female,aggravated-assault,1026
AR,2018,female,arson,16
AR,2018,female,burglary,360
AR,2018,female,curfew,58
AR,2018,female,disorderly-conduct,934
AR,2018,female,drug-grand-total,5626
AR,2018,female,drunkenness,1406
AR,2018,female,dui,1551
AR,2018,female,embezzlement,31
AR,2018,female,forgery,313
AR,2018,female,fraud,420
AR,2018,female,gambling-total,1
AR,2018,female,human-trafficking-servitude,1
AR,2018,female,larceny,5263
AR,2018,female,liqour-laws,349
AR,2018,female,motor-vehcile-theft,131
AR,2018,female,murder,15
AR,2018,female,offense-against-family,185
AR,2018,female,prostitution,57
AR,2018,female,prostitution-assisting,1
AR,2018,female,prostitution-prostitution,56
AR,2018,female,prostitution-purchasing,0
AR,2018,female,rape,7
AR,2018,female,robbery,81
AR,2018,female,runaway,109
AR,2018,female,sex-offenses,6
AR,2018,female,simple-assault,3769
AR,2018,female,stolen-property,399
AR,2018,female,vagrancy,69
AR,2018,female,vandalism,393
AR,2018,female,weapons,115
AR,2018,male,aggravated-assault,3197
AR,2018,male,arson,51
AR,2018,male,burglary,1637
AR,2018,male,curfew,215
AR,2018,male,disorderly-conduct,1500
AR,2018,male,drug-grand-total,13653
AR,2018,male,drunkenness,4925
AR,2018,male,dui,4691
AR,2018,male,embezzlement,23
AR,2018,male,forgery,587
AR,2018,male,fraud,538
AR,2018,male,gambling-total,6
AR,2018,male,human-trafficking-servitude,0
AR,2018,male,larceny,6282
AR,2018,male,liqour-laws,981
AR,2018,male,motor-vehcile-theft,516
AR,2018,male,murder,137
AR,2018,male,offense-against-family,272
AR,2018,male,prostitution,80
AR,2018,male,prostitution-assisting,3
AR,2018,male,prostitution-prostitution,71
AR,2018,male,prostitution-purchasing,6
AR,2018,male,rape,266
AR,2018,male,robbery,459
AR,2018,male,runaway,85
AR,2018,male,sex-offenses,98
AR,2018,male,simple-assault,8826
AR,2018,male,stolen-property,1477
AR,2018,male,vagrancy,281
AR,2018,male,vandalism,1273
AR,2018,male,weapons,1066
AZ,2010,female,aggravated-assault,1240
AZ,2010,female,arson,38
AZ,2010,female,burglary,448
AZ,2010,female,curfew,1076
AZ,2010,female,disorderly-conduct,4482
AZ,2010,female,drug-grand-total,6145
AZ,2010,female,drunkenness,1
AZ,2010,female,dui,9160
AZ,2010,female,embezzlement,96
AZ,2010,female,forgery,593
AZ,2010,female,fraud,823
AZ,2010,female,gambling-total,74
AZ,2010,female,larceny,14112
AZ,2010,female,liqour-laws,7067
AZ,2010,female,motor-vehcile-theft,282
AZ,2010,female,murder,49
AZ,2010,female,offense-against-family,918
AZ,2010,female,prostitution,501
AZ,2010,female,rape,2
AZ,2010,female,robbery,171
AZ,2010,female,runaway,1941
AZ,2010,female,sex-offenses,142
AZ,2010,female,simple-assault,7504
AZ,2010,female,stolen-property,209
AZ,2010,female,vagrancy,232
AZ,2010,female,vandalism,2386
AZ,2010,female,weapons,188
AZ,2010,male,aggravated-assault,4928
AZ,2010,male,arson,171
AZ,2010,male,burglary,3933
AZ,2010,male,curfew,2076
AZ,2010,male,disorderly-conduct,12837
AZ,2010,male,drug-grand-total,25388
AZ,2010,male,drunkenness,2
AZ,2010,male,dui,28361
AZ,2010,male,embezzlement,121
AZ,2010,male,forgery,1366
AZ,2010,male,fraud,1279
AZ,2010,male,gambling-total,194
AZ,2010,male,larceny,20145
AZ,2010,male,liqour-laws,17933
AZ,2010,male,motor-vehcile-theft,1212
AZ,2010,male,murder,278
AZ,2010,male,offense-against-family,1705
AZ,2010,male,prostitution,455
AZ,2010,male,rape,192
AZ,2010,male,robbery,1571
AZ,2010,male,runaway,1875
AZ,2010,male,sex-offenses,1526
AZ,2010,male,simple-assault,18186
AZ,2010,male,stolen-property,956
AZ,2010,male,vagrancy,1154
AZ,2010,male,vandalism,9102
AZ,2010,male,weapons,2583
AZ,2011,female,aggravated-assault,1237
AZ,2011,female,arson,41
AZ,2011,female,burglary,507
AZ,2011,female,curfew,931
AZ,2011,female,disorderly-conduct,4569
AZ,2011,female,drug-grand-total,6291
AZ,2011,female,dui,9159
AZ,2011,female,embezzlement,75
AZ,2011,female,forgery,615
AZ,2011,female,fraud,832
AZ,2011,female,gambling-total,16
AZ,2011,female,larceny,13871
AZ,2011,female,liqour-laws,6781
AZ,2011,female,motor-vehcile-theft,256
AZ,2011,female,murder,25
AZ,2011,female,offense-against-family,946
AZ,2011,female,prostitution,449
AZ,2011,female,rape,7
AZ,2011,female,robbery,187
AZ,2011,female,runaway,1722
AZ,2011,female,sex-offenses,122
AZ,2011,female,simple-assault,7213
AZ,2011,female,stolen-property,207
AZ,2011,female,vagrancy,157
AZ,2011,female,vandalism,2339
AZ,2011,female,weapons,188
AZ,2011,male,aggravated-assault,5203
AZ,2011,male,arson,201
AZ,2011,male,burglary,4137
AZ,2011,male,curfew,1875
AZ,2011,male,disorderly-conduct,12875
AZ,2011,male,drug-grand-total,24701
AZ,2011,male,dui,26452
AZ,2011,male,embezzlement,125
AZ,2011,male,forgery,1210
AZ,2011,male,fraud,1296
AZ,2011,male,gambling-total,39
AZ,2011,male,larceny,20061
AZ,2011,male,liqour-laws,14985
AZ,2011,male,motor-vehcile-theft,1159
AZ,2011,male,murder,221
AZ,2011,male,offense-against-family,1592
AZ,2011,male,prostitution,328
AZ,2011,male,rape,190
AZ,2011,male,robbery,1563
AZ,2011,male,runaway,1805
AZ,2011,male,sex-offenses,1586
AZ,2011,male,simple-assault,17393
AZ,2011,male,stolen-property,1042
AZ,2011,male,vagrancy,1024
AZ,2011,male,vandalism,8880
AZ,2011,male,weapons,2217
AZ,2012,female,aggravated-assault,1254
AZ,2012,female,arson,129
AZ,2012,female,burglary,539
AZ,2012,female,curfew,843
AZ,2012,female,disorderly-conduct,3964
AZ,2012,female,drug-grand-total,6037
AZ,2012,female,drunkenness,0
AZ,2012,female,dui,8381
AZ,2012,female,embezzlement,94
AZ,2012,female,forgery,652
AZ,2012,female,fraud,867
AZ,2012,female,gambling-total,0
AZ,2012,female,larceny,13477
AZ,2012,female,liqour-laws,5909
AZ,2012,female,motor-vehcile-theft,349
AZ,2012,female,murder,37
AZ,2012,female,offense-against-family,968
AZ,2012,female,prostitution,369
AZ,2012,female,rape,3
AZ,2012,female,robbery,213
AZ,2012,female,runaway,1455
AZ,2012,female,sex-offenses,150
AZ,2012,female,simple-assault,7303
