state,year,gender,offense,offenders
VA,2018,Female,arson,110
VA,2010,Unknown,arson,272
VA,2011,Unknown,arson,268
VA,2012,Unknown,arson,277
VA,2013,Unknown,arson,234
VA,2014,Unknown,arson,161
VA,2015,Unknown,arson,186
VA,2016,Unknown,arson,164
VA,2017,Unknown,arson,118
VA,2018,Unknown,arson,71
VA,2010,Male,violent-crime,17336
VA,2011,Male,violent-crime,16481
VA,2012,Male,violent-crime,15199
VA,2013,Male,violent-crime,14437
VA,2014,Male,violent-crime,14035
VA,2015,Male,violent-crime,13790
VA,2016,Male,violent-crime,14887
VA,2017,Male,violent-crime,14466
VA,2018,Male,violent-crime,13783
VA,2010,Female,violent-crime,2717
VA,2011,Female,violent-crime,2670
VA,2012,Female,violent-crime,2636
VA,2013,Female,violent-crime,2668
VA,2014,Female,violent-crime,2558
VA,2015,Female,violent-crime,2485
VA,2016,Female,violent-crime,2773
VA,2017,Female,violent-crime,2687
VA,2018,Female,violent-crime,2708
VA,2010,Unknown,violent-crime,1447
VA,2011,Unknown,violent-crime,1474
VA,2012,Unknown,violent-crime,1254
VA,2013,Unknown,violent-crime,1245
VA,2014,Unknown,violent-crime,1196
VA,2015,Unknown,violent-crime,1238
VA,2016,Unknown,violent-crime,1486
VA,2017,Unknown,violent-crime,1179
VA,2018,Unknown,violent-crime,1258
VA,2010,Male,property-crime,66522
VA,2011,Male,property-crime,66472
VA,2012,Male,property-crime,63881
VA,2013,Male,property-crime,62068
VA,2014,Male,property-crime,57604
VA,2015,Male,property-crime,54632
VA,2016,Male,property-crime,53326
VA,2017,Male,property-crime,52083
VA,2018,Male,property-crime,47512
VA,2010,Female,property-crime,28998
VA,2011,Female,property-crime,30001
VA,2012,Female,property-crime,30057
VA,2013,Female,property-crime,29276
VA,2014,Female,property-crime,28851
VA,2015,Female,property-crime,28224
VA,2016,Female,property-crime,26052
VA,2017,Female,property-crime,25138
VA,2018,Female,property-crime,24135
VA,2010,Unknown,property-crime,34244
VA,2011,Unknown,property-crime,32802
VA,2012,Unknown,property-crime,30923
VA,2013,Unknown,property-crime,30040
VA,2014,Unknown,property-crime,25695
VA,2015,Unknown,property-crime,25490
VA,2016,Unknown,property-crime,28202
VA,2017,Unknown,property-crime,26982
VA,2018,Unknown,property-crime,25412
VT,2010,Male,aggravated-assault,473
VT,2011,Male,aggravated-assault,533
VT,2012,Male,aggravated-assault,513
VT,2013,Male,aggravated-assault,449
VT,2014,Male,aggravated-assault,357
VT,2015,Male,aggravated-assault,368
VT,2016,Male,aggravated-assault,446
VT,2017,Male,aggravated-assault,561
VT,2018,Male,aggravated-assault,567
VT,2010,Female,aggravated-assault,77
VT,2011,Female,aggravated-assault,107
VT,2012,Female,aggravated-assault,101
VT,2013,Female,aggravated-assault,84
VT,2014,Female,aggravated-assault,62
VT,2015,Female,aggravated-assault,84
VT,2016,Female,aggravated-assault,76
VT,2017,Female,aggravated-assault,106
VT,2018,Female,aggravated-assault,113
VT,2010,Unknown,aggravated-assault,2
VT,2011,Unknown,aggravated-assault,0
VT,2012,Unknown,aggravated-assault,2
VT,2013,Unknown,aggravated-assault,0
VT,2014,Unknown,aggravated-assault,0
VT,2015,Unknown,aggravated-assault,0
VT,2016,Unknown,aggravated-assault,0
VT,2017,Unknown,aggravated-assault,0
VT,2018,Unknown,aggravated-assault,0
VT,2010,Male,burglary,524
VT,2011,Male,burglary,762
VT,2012,Male,burglary,658
VT,2013,Male,burglary,559
VT,2014,Male,burglary,370
VT,2015,Male,burglary,318
VT,2016,Male,burglary,392
VT,2017,Male,burglary,447
VT,2018,Male,burglary,341
VT,2010,Female,burglary,112
VT,2011,Female,burglary,131
VT,2012,Female,burglary,175
VT,2013,Female,burglary,142
VT,2014,Female,burglary,77
VT,2015,Female,burglary,62
VT,2016,Female,burglary,107
VT,2017,Female,burglary,102
VT,2018,Female,burglary,92
VT,2010,Unknown,burglary,1
VT,2011,Unknown,burglary,2
VT,2012,Unknown,burglary,6
VT,2013,Unknown,burglary,6
VT,2014,Unknown,burglary,1
VT,2015,Unknown,burglary,0
VT,2016,Unknown,burglary,1
VT,2017,Unknown,burglary,2
VT,2018,Unknown,burglary,0
VT,2010,Male,larceny,1437
VT,2011,Male,larceny,1548
VT,2012,Male,larceny,1632
VT,2013,Male,larceny,1561
VT,2014,Male,larceny,1255
VT,2015,Male,larceny,746
VT,2016,Male,larceny,1514
VT,2017,Male,larceny,1574
VT,2018,Male,larceny,1435
VT,2010,Female,larceny,1131
VT,2011,Female,larceny,1102
VT,2012,Female,larceny,1260
VT,2013,Female,larceny,1315
VT,2014,Female,larceny,919
VT,2015,Female,larceny,539
VT,2016,Female,larceny,1060
VT,2017,Female,larceny,1162
VT,2018,Female,larceny,1176
VT,2010,Unknown,larceny,9
VT,2011,Unknown,larceny,3
VT,2012,Unknown,larceny,13
VT,2013,Unknown,larceny,15
VT,2014,Unknown,larceny,21
VT,2015,Unknown,larceny,0
VT,2016,Unknown,larceny,24
VT,2017,Unknown,larceny,26
VT,2018,Unknown,larceny,2
VT,2010,Male,motor-vehicle-theft,149
VT,2011,Male,motor-vehicle-theft,188
VT,2012,Male,motor-vehicle-theft,161
VT,2013,Male,motor-vehicle-theft,117
VT,2014,Male,motor-vehicle-theft,65
VT,2015,Male,motor-vehicle-theft,57
VT,2016,Male,motor-vehicle-theft,71
VT,2017,Male,motor-vehicle-theft,84
VT,2018,Male,motor-vehicle-theft,121
VT,2010,Female,motor-vehicle-theft,25
VT,2011,Female,motor-vehicle-theft,34
VT,2012,Female,motor-vehicle-theft,36
VT,2013,Female,motor-vehicle-theft,33
VT,2014,Female,motor-vehicle-theft,12
VT,2015,Female,motor-vehicle-theft,16
VT,2016,Female,motor-vehicle-theft,18
VT,2017,Female,motor-vehicle-theft,29
VT,2018,Female,motor-vehicle-theft,30
VT,2010,Unknown,motor-vehicle-theft,0
VT,2011,Unknown,motor-vehicle-theft,0
VT,2012,Unknown,motor-vehicle-theft,0
VT,2013,Unknown,motor-vehicle-theft,0
VT,2014,Unknown,motor-vehicle-theft,0
VT,2015,Unknown,motor-vehicle-theft,0
VT,2016,Unknown,motor-vehicle-theft,0
VT,2017,Unknown,motor-vehicle-theft,0
VT,2018,Unknown,motor-vehicle-theft,0
VT,2010,Male,homicide,6
VT,2011,Male,homicide,10
VT,2012,Male,homicide,6
VT,2013,Male,homicide,9
VT,2014,Male,homicide,7
VT,2015,Male,homicide,6
VT,2016,Male,homicide,10
VT,2017,Male,homicide,12
VT,2018,Male,homicide,8
VT,2010,Female,homicide,2
VT,2011,Female,homicide,0
VT,2012,Female,homicide,4
VT,2013,Female,homicide,0
VT,2014,Female,homicide,3
VT,2015,Female,homicide,4
VT,2016,Female,homicide,5
VT,2017,Female,homicide,1
VT,2018,Female,homicide,0
VT,2010,Unknown,homicide,0
VT,2011,Unknown,homicide,0
VT,2012,Unknown,homicide,0
VT,2013,Unknown,homicide,0
VT,2014,Unknown,homicide,0
VT,2015,Unknown,homicide,0
VT,2016,Unknown,homicide,0
VT,2017,Unknown,homicide,0
VT,2018,Unknown,homicide,0
VT,2010,Male,rape,133
VT,2011,Male,rape,137
VT,2012,Male,rape,117
VT,2013,Male,rape,113
VT,2014,Male,rape,101
VT,2015,Male,rape,144
VT,2016,Male,rape,164
VT,2017,Male,rape,194
VT,2018,Male,rape,234
VT,2010,Female,rape,7
VT,2011,Female,rape,4
VT,2012,Female,rape,6
VT,2013,Female,rape,7
VT,2014,Female,rape,5
VT,2015,Female,rape,7
VT,2016,Female,rape,5
VT,2017,Female,rape,7
VT,2018,Female,rape,10
VT,2010,Unknown,rape,0
VT,2011,Unknown,rape,0
VT,2012,Unknown,rape,2
VT,2013,Unknown,rape,1
